id,title,description,kind,occasion_label,film,event,location,year,date_start,date_end,subjects,people,brands,magazine_issue,orientation,orientation_confidence,orientation_samples,contains_minor,minor_risk,contains_minor_confirmed,file_count,dominant_media,duplicate_folders,url,raw_folder_name
b-roll-01-debra-atkinson-b-roll,01 Debra Atkinson — B-Roll,B-roll — 48 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,2,false,none,false,98,other,7,https://drive.google.com/drive/folders/1wUp0sswxbcQiuii-Ec1GLOeb3GMrGukX,01 Debra Atkinson Raw Video
bts-dr-whitney-bowe-behind-the-scenes,Dr. Whitney Bowe — Behind the Scenes,"Behind-the-scenes coverage — 13 images, 1 video. From sHEALed. Featuring Dr. Whitney Bowe.",BTS,Unspecified,sHEALed,,,,,,,Dr. Whitney Bowe,lolli-brands,,landscape,0.8,5,false,context,false,14,image,6,https://drive.google.com/drive/folders/1w8aIkSg3uRKicyWLjhczHs-ZKhxM3lOb,Dr. Whitney Bowe BTS
bts-dr-monisha-bhanote-behind-the-scenes,Dr. Monisha Bhanote — Behind the Scenes,"Behind-the-scenes coverage — 10 images, 1 video. From sHEALed. Featuring Dr. Monisha Bhanote.",BTS,Unspecified,sHEALed,,,,,,,Dr. Monisha Bhanote,lolli-brands,,landscape,0.8,5,false,context,false,11,image,3,https://drive.google.com/drive/folders/1aOBzof68zHNfAg1mO4JIOd9GkHip0mTV,Dr. Monisha Bhanote BTS
bts-dr-kelly-mccann-behind-the-scenes,Dr. Kelly McCann — Behind the Scenes,"Behind-the-scenes coverage — 9 images, 1 video. From sHEALed. Featuring Dr. Kelly McCann.",BTS,Unspecified,sHEALed,,,,,,,Dr. Kelly McCann,lolli-brands,,landscape,0.8,5,false,context,false,10,image,4,https://drive.google.com/drive/folders/1hfg-LSv8nOnuxD3U6OMJqYPXPLBd8JQa,Dr. Kelly McCann BTS
bts-dr-betty-murray-behind-the-scenes,Dr. Betty Murray — Behind the Scenes,"Behind-the-scenes coverage — 10 images, 1 video. From sHEALed. Featuring Dr. Betty Murray.",BTS,Unspecified,sHEALed,,,,,,,Dr. Betty Murray,lolli-brands,,landscape,0.8,5,false,context,false,11,image,6,https://drive.google.com/drive/folders/1sBMHCLPKp1FhOnuWbk17a09immBDj1oj,Dr. Betty Murray BTS
event-photography-dr-paul-barattiero-event-photography,Dr. Paul Barattiero — Event Photography,"Event photography — 15 images, 1 video. From sHEALed. Featuring Dr. Paul Barattiero.",event photography,Unspecified,sHEALed,,,,,,,Dr. Paul Barattiero,lolli-brands,,landscape,0.8,5,false,none,false,16,image,7,https://drive.google.com/drive/folders/1aXVvC0SeVCiuZtJs4_l0V83lDsLKSkIM,Dr. Paul Barattiero
b-roll-07-chris-moore-b-roll,07 Chris Moore — B-Roll,B-roll — 20 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,mixed,0.5,2,false,none,false,40,video,8,https://drive.google.com/drive/folders/1g1Iu5r-fC_sdEJCRexDrchbOsrLnVJ1v,07 Chris Moore Raw Video
b-roll-02-dr-will-cole-b-roll,02 Dr. Will Cole — B-Roll,B-roll — 16 videos. From sHEALed. Featuring Dr. Will Cole.,b-roll,Unspecified,sHEALed,,,,,,,Dr. Will Cole,lolli-brands,,landscape,1,1,false,none,false,33,other,9,https://drive.google.com/drive/folders/1oXWwBGA4Sf3LsLUTQHAoRPpUf36dCMvV,02 Dr. Will Cole Raw Video
b-roll-01-colette-schnabel-b-roll,01 Colette Schnabel — B-Roll,B-roll — 14 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,1,false,none,false,29,other,9,https://drive.google.com/drive/folders/13x-y5wRbLjPBbzSvlff8FTYPYvNXBwI1,01 Colette Schnabel Raw Video
b-roll-01-regan-hillyer-b-roll,01 Regan Hillyer — B-Roll,B-roll — 14 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,,0,0,false,none,false,28,video,9,https://drive.google.com/drive/folders/1SDpAnMiUpFUSpqRbdO9bh3pPJB3anKya,01 Regan Hillyer Raw Video
b-roll-04-dr-carly-letzt-b-roll,04 Dr. Carly Letzt — B-Roll,B-roll — 16 videos. From sHEALed. Featuring Dr. Carly Letzt.,b-roll,Unspecified,sHEALed,,,,,,,Dr. Carly Letzt,lolli-brands,,landscape,1,2,false,none,false,34,other,7,https://drive.google.com/drive/folders/1oreRDX941G--FicoLxVIlhIzyyvC7Dn_,04 Dr. Carly Letzt Raw Video
b-roll-03-dr-dana-mcgrady-b-roll,03 Dr. Dana McGrady — B-Roll,B-roll — 16 videos. From sHEALed. Featuring Dr. Dana McGrady.,b-roll,Unspecified,sHEALed,,,,,,,Dr. Dana McGrady,lolli-brands,,landscape,1,1,false,none,false,33,other,9,https://drive.google.com/drive/folders/1YeN6MyGLyVuZ7Tuu1mKtIDqvLWRxESzj,03 Dr. Dana McGrady Raw Video
bts-dr-doug-lucas-behind-the-scenes,Dr. Doug Lucas — Behind the Scenes,"Behind-the-scenes coverage — 12 images, 1 video. From sHEALed. Featuring Dr. Doug Lucas.",BTS,Unspecified,sHEALed,,,,,,,Dr. Doug Lucas,lolli-brands,,landscape,0.8,5,false,context,false,13,image,5,https://drive.google.com/drive/folders/16vNEr7NV0IjLlt8Iuc9y4KWyq8l7ho6z,Dr. Doug Lucas BTS
bts-dr-leslie-stone-behind-the-scenes,Dr. Leslie Stone — Behind the Scenes,"Behind-the-scenes coverage — 11 images, 1 video. From sHEALed. Featuring Dr. Leslie Stone.",BTS,Unspecified,sHEALed,,,,,,,Dr. Leslie Stone,lolli-brands,,landscape,0.8,5,false,context,false,12,image,5,https://drive.google.com/drive/folders/1Vw_mSgF-63ppnxpA7Nkp1d1E-mnvC2B9,Dr. Leslie Stone BTS
b-roll-02-andy-smith-b-roll,02 Andy Smith — B-Roll,B-roll — 14 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,2,false,none,false,28,video,8,https://drive.google.com/drive/folders/1xOI5zABnTKs-LUt_Ntopi1r8lXRwrb4f,02 Andy Smith Raw Video
b-roll-04-heather-aardema-b-roll,04 Heather Aardema — B-Roll,B-roll — 19 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,,0,0,false,none,false,38,video,9,https://drive.google.com/drive/folders/18aqorqHG57HoDUgeKuvOkPMWUgNMWiZY,04 Heather Aardema Raw Video
bts-dr-izabella-wentz-behind-the-scenes,Dr. Izabella Wentz — Behind the Scenes,"Behind-the-scenes coverage — 20 images, 2 videos. From sHEALed. Featuring Dr. Izabella Wentz.",BTS,Unspecified,sHEALed,,,,,,,Dr. Izabella Wentz,lolli-brands,,portrait,0.6,5,false,context,false,22,image,5,https://drive.google.com/drive/folders/1rxTMcxL0d8EbSofPajP-rs69gF_h8wWQ,Dr. Izabella Wentz BTS
b-roll-05-jane-hogan-b-roll,05 Jane Hogan — B-Roll,B-roll — 25 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,2,false,none,false,50,video,9,https://drive.google.com/drive/folders/1DTmunTpKMBxs4uOX1olvVgEo3NUidcax,05 Jane Hogan Raw Video
b-roll-06-dr-lisa-koche-b-roll,06 Dr. Lisa Koche — B-Roll,B-roll — 22 videos. From sHEALed. Featuring Dr. Lisa Koche.,b-roll,Unspecified,sHEALed,,,,,,,Dr. Lisa Koche,lolli-brands,,,0,0,false,none,false,44,video,7,https://drive.google.com/drive/folders/1GLQTmKTSZgQrhb1_Ia5RXYJ3-fQtDoHw,06 Dr. Lisa Koche Raw Video
b-roll-02-mark-young-b-roll,02 Mark Young — B-Roll,B-roll — 17 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,,0,0,false,none,false,34,video,9,https://drive.google.com/drive/folders/17x-I-4Ps-2bku5Ol5X4pOlX_RKKbDheP,02 Mark Young Raw Video
b-roll-06-stump-louden-petersen-b-roll,"06 Stump, Louden, Petersen — B-Roll",B-roll — 30 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,,0,0,false,none,false,61,other,5,https://drive.google.com/drive/folders/1ktEa8M3OIVHCz4VjK64RNi3NueGOHlSW,"06 Stump, Louden, Petersen Raw Video"
bts-josh-bruni-behind-the-scenes,Josh Bruni — Behind the Scenes,"Behind-the-scenes coverage — 11 images, 1 video. From sHEALed.",BTS,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,0.8,5,false,context,false,12,image,5,https://drive.google.com/drive/folders/1IClyzCdt3EgvEaGEfT2ejUr_RiAfKba1,Josh Bruni BTS
bts-dr-bryce-appelbaum-behind-the-scenes,Dr. Bryce Appelbaum — Behind the Scenes,"Behind-the-scenes coverage — 17 images, 1 video. From sHEALed. Featuring Dr. Bryce Appelbaum.",BTS,Unspecified,sHEALed,,,,,,,Dr. Bryce Appelbaum,lolli-brands,,landscape,0.8,5,false,context,false,18,image,5,https://drive.google.com/drive/folders/1LKSIDBaJB0AlxH81LqhofI9ppSaRDbQt,Dr. Bryce Appelbaum BTS
b-roll-04-ashley-koff-b-roll,04 Ashley Koff — B-Roll,B-roll — 29 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,3,false,none,false,58,video,9,https://drive.google.com/drive/folders/1JJ0IP_AY0aBq3QWAgbE2RmsXtLixFVL-,04 Ashley Koff Raw Video
bts-dr-steve-moore-ryan-encinas-behind-the-scenes,Dr. Steve Moore & Ryan Encinas — Behind the Scenes,"Behind-the-scenes coverage — 20 images, 1 video. From sHEALed. Featuring Dr. Steve Moore, Ryan Encinas.",BTS,Unspecified,sHEALed,,,,,,,Dr. Steve Moore; Ryan Encinas,lolli-brands,,landscape,0.8,5,false,context,false,21,image,3,https://drive.google.com/drive/folders/1Wgw3bCgGPrhCuJ-p3OVIVLcYtGL_gJkB,Dr. Steve Moore & Ryan Encinas BTS
b-roll-sabrina-solt-b-roll,Sabrina Solt — B-Roll,B-roll — 9 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,portrait,1,5,false,none,false,10,video,4,https://drive.google.com/drive/folders/1GDHf51rINdPpWPcXf2qOTLjUxP-0AJxv,1. Sabrina Solt
b-roll-darren-shwartz-b-roll,Darren Shwartz — B-Roll,B-roll — 15 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,portrait,1,5,false,none,false,15,video,2,https://drive.google.com/drive/folders/1fqKTTk3caBc9cmF5P9RCtNmJvcdSxrpU,15. Darren Shwartz
b-roll-v-feghali-b-roll,V.Feghali — B-Roll,B-roll — 9 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,portrait,1,5,false,none,false,10,video,3,https://drive.google.com/drive/folders/1RNvOwXzn0HxJS4hZt1XcFPPPu4Pzgavo,2. V.Feghali
b-roll-gary-brescia-sage-workinger-b-roll,Gary Brescia & Sage Workinger — B-Roll,B-roll — 10 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,portrait,1,5,false,none,false,10,video,2,https://drive.google.com/drive/folders/1sRzfvnGUNJ4uID4B4a61ZiKpQAKczykQ,29. Gary Brescia & Sage Workinger
event-photography-catharine-arnston-event-photography,Catharine Arnston — Event Photography,Event photography — 11 images. From sHEALed.,event photography,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,5,false,none,false,11,image,5,https://drive.google.com/drive/folders/1J677117f1QSSRISKIODAdBPq6xu3bXJb,Catharine Arnston
b-roll-dr-rajka-b-roll,Dr. Rajka — B-Roll,B-roll — 9 videos. From sHEALed. Featuring Dr. Rajka.,b-roll,Unspecified,sHEALed,,,,,,,Dr. Rajka,lolli-brands,,portrait,1,5,false,none,false,10,video,4,https://drive.google.com/drive/folders/1LsW89ytTFe76gqJLMDVmK9lDJ1z0Rq8u,4. Dr. Rajka
b-roll-02-dr-bhanote-b-roll,02 Dr. Bhanote — B-Roll,B-roll — 24 videos. From sHEALed. Featuring Dr. Bhanote.,b-roll,Unspecified,sHEALed,,,,,,,Dr. Bhanote,lolli-brands,,landscape,1,1,false,none,false,49,other,6,https://drive.google.com/drive/folders/1bWtyLNrbktq-RC5FpJxRbKjfU_PxlcfZ,02 Dr. Bhanote Raw Video
b-roll-03-cathy-goldstein-b-roll,03 Cathy Goldstein — B-Roll,B-roll — 31 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,5,false,none,false,63,other,6,https://drive.google.com/drive/folders/1MRI8dDq1ZEjoyEQLZ9TQkJdISqMXyYMT,03 Cathy Goldstein Raw Video
interview-kids-interviews,Kids Interviews,Interview footage — 18 videos. From sHEALed.,interview,Interview,sHEALed,,,,,,,,lolli-brands,,landscape,1,5,true,named,false,18,video,2,https://drive.google.com/drive/folders/1yiz2sx3DkOViMfoFbIrCMhUDg41xgKRl,Kids Interviews
bts-dr-tyna-moore-behind-the-scenes,Dr. Tyna Moore — Behind the Scenes,"Behind-the-scenes coverage — 18 images, 1 video. From sHEALed. Featuring Dr. Tyna Moore.",BTS,Unspecified,sHEALed,,,,,,,Dr. Tyna Moore,lolli-brands,,landscape,0.8,5,false,context,false,19,image,6,https://drive.google.com/drive/folders/1wePwkAjT-ISucCepRPHyCE-9OnQ8hhRL,Dr. Tyna Moore BTS
bts-philipp-samor-von-holtzendorff-fehling-behind-the-scenes,Philipp Samor Von Holtzendorff-Fehling — Behind the Scenes,"Behind-the-scenes coverage — 9 images, 1 video. From sHEALed.",BTS,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,0.8,5,false,context,false,10,image,4,https://drive.google.com/drive/folders/1U4GhnrDhG0icZyUIKvkDipwd4flb8saU,Philipp Samor Von Holtzendorff-Fehling BTS
b-roll-02-kelly-brogan-b-roll,02 Kelly Brogan — B-Roll,B-roll — 21 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,2,false,none,false,42,video,6,https://drive.google.com/drive/folders/1Khgr4KjPwgLqQwfPTOcOcUbb6UkEu3dW,02 Kelly Brogan Raw Video
bts-delfina-correia-and-jeannie-marmol-behind-the-scenes,Delfina Correia and Jeannie Marmol — Behind the Scenes,"Behind-the-scenes coverage — 18 images, 2 videos. From sHEALed.",BTS,Unspecified,sHEALed,,,,,,,,lolli-brands,,portrait,0.6,5,false,context,false,20,image,2,https://drive.google.com/drive/folders/14RPQVn9Hxfa6DQQLhmbWV_IYszrZMeX6,Delfina Correia and Jeannie Marmol BTS
bts-dr-lisa-saff-koche-behind-the-scenes,Dr. Lisa Saff Koche — Behind the Scenes,"Behind-the-scenes coverage — 19 images, 2 videos. From sHEALed. Featuring Dr. Lisa Saff.",BTS,Unspecified,sHEALed,,,,,,,Dr. Lisa Saff,lolli-brands,,portrait,0.6,5,false,context,false,21,image,2,https://drive.google.com/drive/folders/17ONM0KwTvYQLLFIsAZIOXCGekKGZu6--,Dr. Lisa Saff Koche BTS
b-roll-deb-matthew-b-roll,Deb Matthew — B-Roll,B-roll — 10 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,portrait,1,5,false,none,false,11,video,2,https://drive.google.com/drive/folders/1wTe0fnVjhsUVZeag4S-Hn5MrCzj_qmpc,13. Deb Matthew
b-roll-katehobbs-b-roll,KateHobbs — B-Roll,B-roll — 36 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,portrait,1,5,false,none,false,36,video,1,https://drive.google.com/drive/folders/1xEbIHIsAXQeShLZEUElwXQQdTLguT7xA,3. KateHobbs
b-roll-06-kelly-mccann-b-roll,06 Kelly McCann — B-Roll,B-roll — 13 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,2,false,none,false,26,video,5,https://drive.google.com/drive/folders/11iOrqDrwjaw_VuSYxUEn9yto9NUuCee0,06 Kelly McCann Raw Video
b-roll-nicholas-perricone-b-roll,Nicholas Perricone — B-Roll,"B-roll — 9 videos, 2 documents. From sHEALed.",b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,portrait,1,5,false,none,false,11,video,1,https://drive.google.com/drive/folders/10HxbEAuYwo-g316Sdo2L81h54K_1hxoc,55. Nicholas Perricone
b-roll-go-shealed-yourself-b-roll,GO SHEALED YOURSELF — B-Roll,B-roll — 11 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,5,false,none,false,11,video,1,https://drive.google.com/drive/folders/1I_y69UG7hjww9EQoYw4Av83qac-MSGdq,GO SHEALED YOURSELF
b-roll-phil-daru-ruck-100-dji-air-3-workout-december-2025,"Phil Daru Ruck 100 — DJI Air 3 — Workout, December 2025","B-roll — 50 videos. From Phil Daru Ruck 100 shot December 7, 2025. Featuring Phil Daru.",b-roll,Workout,,Phil Daru Ruck 100,,2025,2025-12-07,2025-12-08,,Phil Daru,lolli-brands,,landscape,1,5,false,none,false,50,video,1,https://drive.google.com/drive/folders/1zeyLBFBEy1jJ0WyoGnVnG98FrxRytWM6,DJI Air 3
b-roll-phil-daru-ruck-100-sony-fx30-workout-december-2025,"Phil Daru Ruck 100 — Sony Fx30 — Workout, December 2025","B-roll — 78 videos. From Phil Daru Ruck 100 shot December 7, 2025. Featuring Phil Daru.",b-roll,Workout,,Phil Daru Ruck 100,,2025,2025-12-07,2025-12-08,,Phil Daru,lolli-brands,,landscape,1,5,false,none,false,79,video,1,https://drive.google.com/drive/folders/1Y0ue3amQJiFvXvah_GVo47TIauKgKmEN,Sony Fx30
event-photography-cate-shanahan-event-photography,Cate Shanahan — Event Photography,"Event photography — 14 images, 1 video. From sHEALed.",event photography,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,0.8,5,false,none,false,15,image,2,https://drive.google.com/drive/folders/1Io8XlmEeIr6aOanzRBm9cu_H_8O1Gl_7,Cate Shanahan
b-roll-05-dr-bosworth-b-roll,05 Dr. Bosworth — B-Roll,B-roll — 19 videos. From sHEALed. Featuring Dr. Bosworth.,b-roll,Unspecified,sHEALed,,,,,,,Dr. Bosworth,lolli-brands,,landscape,1,1,false,none,false,38,video,4,https://drive.google.com/drive/folders/1wmuVRFg9Wp7EBP6AP77LdsRbzwV7sjAk,05 Dr. Bosworth Raw Video
b-roll-04-dr-perricone-b-roll,04 Dr. Perricone — B-Roll,B-roll — 15 videos. From sHEALed. Featuring Dr. Perricone.,b-roll,Unspecified,sHEALed,,,,,,,Dr. Perricone,lolli-brands,,landscape,1,1,false,none,false,31,other,4,https://drive.google.com/drive/folders/1SfhmzaOgiqo9nHv3yYnRmG2gdtVGCpH0,04 Dr. Perricone Raw Video
event-photography-shealed-event-photography,sHEALed — Event Photography,"Event photography — 11 images, 1 video. From sHEALed.",event photography,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,5,false,none,false,12,image,1,https://drive.google.com/drive/folders/1IcjRFP5VnXT2CbyOq44SVpT4i70z2ugX,Stone
b-roll-01-whitney-bowe-b-roll,01 Whitney Bowe — B-Roll,B-roll — 21 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,1,false,none,false,43,other,4,https://drive.google.com/drive/folders/1ZxwztGi0rWZD79UpvpkSv2yQ7r46yt_i,01 Whitney Bowe Raw Video
event-photography-shealed-event-photography-1lulfx,sHEALed — Event Photography,"Event photography — 11 images, 1 video. From sHEALed.",event photography,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,0.8,5,false,none,false,12,image,1,https://drive.google.com/drive/folders/1lUlFxtKlr9Gr465dloBRTRO9LSggrsVi,Moore
b-roll-05-betty-murray-b-roll,05 Betty Murray — B-Roll,B-roll — 16 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,5,false,none,false,32,video,3,https://drive.google.com/drive/folders/1cSTNDQaoJgUsGJt9Cx8Zaf6UowoDrUzy,05 Betty Murray Raw Video
b-roll-04-j-j-virgin-b-roll,04 J.J. Virgin — B-Roll,B-roll — 27 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,5,false,none,false,54,video,4,https://drive.google.com/drive/folders/1toT3YTFvUFUDXLqoIBom0Y6gPXe5-kAu,04 J.J. Virgin Raw Video
event-photography-cathy-golstein-event-photography,Cathy Golstein — Event Photography,"Event photography — 14 images, 1 video. From sHEALed.",event photography,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,0.8,5,false,none,false,15,image,1,https://drive.google.com/drive/folders/1SqeSetUcJy-xL5rH6-mtJH1FvapcVYgI,Cathy Golstein
event-photography-03-elana-cardone-event-photography,03 Elana Cardone — Event Photography,"Event photography — 26 images, 23 videos. From sHEALed.",event photography,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,5,false,none,false,72,image,4,https://drive.google.com/drive/folders/14NdJeDnEXhQ7Z62sy2o30arHpJxNYbkA,03 Elana Cardone Raw Video
event-photography-douglas-e-lucas-event-photography,Douglas E Lucas — Event Photography,"Event photography — 12 images, 1 video. From sHEALed.",event photography,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,0.8,5,false,none,false,13,image,2,https://drive.google.com/drive/folders/1UfoLD9NOuczb-f7NAxOOVEy5_-4RxkTH,Douglas E Lucas
b-roll-07-marmol-correia-b-roll,"07 Marmol, Correia — B-Roll",B-roll — 29 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,1,false,none,false,58,video,4,https://drive.google.com/drive/folders/10KwzRs0wO3m2TIYnOG9IPBpOu4TZUjHC,"07 Marmol, Correia Raw Video"
b-roll-shealed-b-roll,sHEALed — B-Roll,B-roll — 82 files. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,landscape,1,5,false,none,false,82,other,8,https://drive.google.com/drive/folders/18IjyaO0W6YrsvFXIMBdSjv8jJkntNmZY,Casts
b-roll-03-bryce-appelbaum-b-roll,03 Bryce Appelbaum — B-Roll,B-roll — 17 videos. From sHEALed.,b-roll,Unspecified,sHEALed,,,,,,,,lolli-brands,,,0,0,false,none,false,34,video,4,https://drive.google.com/drive/folders/1b6l4qsQPFWdK4sgLLEaO-5-iKuDwdGyR,03 Bryce Appelbaum Raw Video
